Filename,Cohort,I plan tasks carefully,I do things without thinking,I make up my mind quickly,I am happy-go-lucky,I don't pay attention,I have racing thoughts,I plan trips well ahead of time,I am self-controlled,I concentrate easily,I save regularly,I squirm at plays or lectures,I am a careful thinker,I plan for job security,I say things without thinking,I like to think about complex problems,I change jobs,I act on impulse,I get easily bored when solving thought problems,I act on the spur of the moment,I am a steady thinker,I change residences,I buy things on impulse,I can only think about one thing at a time,I change hobbies,I spend or charge more than I earn,I often have extraneous thoughts when thinking,I am interested in the present rather than the future,I am restless at the theater or lectures,I like puzzles,I am future-oriented
ms_04_0027,2.0,0.4823536812307692,0.5506451498974358,0.516749754923077,0.5223449558974359,0.4692542337435897,0.49232853820512823,0.534107312051282,0.52326087,0.4364482651282051,0.4823535873333334,0.5541781002564102,0.5345197585641026,0.5407948286666667,0.5171499924615385,0.570870518,0.5077920119487179,0.5223486485128206,0.540053888102564,0.4931489594871795,0.5380303807692308,0.4848777606153846,0.5076326629743589,0.5743310371282051,0.5435657690769231,0.539041694923077,0.5496584586153845,0.5639401722051283,0.5642445597435898,0.47032503871794873,0.5218924282564102
ms_04_0028,1.0,0.4802453226206897,0.5563332428965517,0.5297053544137931,0.5098759157931034,0.4923401213793103,0.5024241322758621,0.5397632285517242,0.5180999004827587,0.453932340137931,0.48726057820689656,0.5549450923448276,0.5315324233103448,0.5449605211724138,0.5217849351034483,0.5772784177241379,0.5169135931724138,0.5172683314482759,0.5302690973103448,0.46932546262068964,0.5340675657241379,0.486957304,0.518968364,0.5592403033103448,0.5494905444137931,0.5461312407586207,0.5389544886896551,0.5460012230344827,0.557849562137931,0.5103741977931034,0.5206128802758621
ms_04_0029,1.0,0.4824843536571429,0.5386543459714286,0.5143840442285714,0.5102156972857143,0.4603625680571429,0.49358674277142855,0.5367328510571429,0.5059794225714286,0.44192933397142853,0.4792551039142857,0.5571483649142857,0.5328228409714286,0.5470957321428571,0.5079192204857143,0.5706574275714286,0.5061548304857143,0.5150878450571429,0.5438587495714285,0.4750062446857143,0.5343660174857142,0.47932005945714284,0.5158958320571428,0.5499417673142857,0.5568465126285714,0.5398382226571429,0.5459977434857143,0.5557056806571429,0.5637569120857142,0.4917767710571429,0.5228731983428571
ms_04_0030,1.0,0.4949806516751269,0.5658134492893401,0.5421400220304569,0.5415974653299492,0.5021155735025381,0.5069406490355329,0.5701665882741117,0.5400133950761422,0.4515099717258883,0.4870576650761422,0.579863265177665,0.5579014446192894,0.5576467129949239,0.530221763502538,0.5989949019796954,0.5207146487309645,0.5298445925888325,0.5470528468020305,0.5123977646192893,0.5616426471573603,0.49813452142131975,0.5136987417258884,0.6049244552284264,0.5632772195431472,0.552811907461929,0.5672252689340102,0.59014059035533,0.5811662838071066,0.4926640508629442,0.5490891514213198
ms_04_0031,1.0,0.4985025248157895,0.5611303401842105,0.5327621425263158,0.5189125537894737,0.4948608477631579,0.5120041937105263,0.5422303298421053,0.5257265800789473,0.46779243928947367,0.4993829237631579,0.555697979,0.5321459346842105,0.5427988037894736,0.5316072922368421,0.5742872252368421,0.5360290071578947,0.529695363131579,0.5310126223947369,0.47757456139473686,0.5389936825789473,0.5060462805263157,0.5178458665,0.5629357138157894,0.5550780080789474,0.5390482327105263,0.5418266756842105,0.5484849618157894,0.565257178763158,0.5071394895,0.5269662494736842
ms_04_0032,1.0,0.4672005917701149,0.5384166302988506,0.5229167936551724,0.5220897582758621,0.4884123675172414,0.49645604160919543,0.5322225127356323,0.5126252736551724,0.4370430388505747,0.4703239192183908,0.5609262368045977,0.5185248685977012,0.536596202321839,0.5144839475862069,0.5570137872413793,0.5022499238160919,0.5138572969425288,0.517970905908046,0.48954866777011496,0.524018351862069,0.47726293659770114,0.5003790794252874,0.5567878950114943,0.5379366777471264,0.5247837072643678,0.5337253651034483,0.5441571856321838,0.5530196264827586,0.48276306774712646,0.5192318331034483
ms_04_0033,1.0,0.48580229426900584,0.5610022530994152,0.5214896831578947,0.5261208467836258,0.4717934269590643,0.4922106138304093,0.5512877215204679,0.5290458754678362,0.4313001915204678,0.47923218760233915,0.5577510519590644,0.545819157748538,0.5421906965204678,0.518375017748538,0.5889336023976608,0.5086547742982456,0.5271850737134502,0.5433183322222223,0.5059930705263157,0.5532026215789473,0.48591591780701754,0.5131971666666667,0.5955874797368421,0.5512154947076023,0.5471255312573099,0.5615911419005848,0.579004568625731,0.5647362025438597,0.4633726092982456,0.5358260514912281
ms_04_0035,2.0,0.503773327014218,0.5659793518957346,0.5385205472985782,0.5293232769194313,0.5018582658767772,0.5153873095260664,0.5552849622274881,0.5392778032701422,0.46873766350710905,0.5010753441232227,0.5722893192890995,0.547040460900474,0.5602414072037915,0.5337739667772512,0.5776766266824644,0.5319225307582939,0.5362078247867299,0.5355432114691943,0.4967758114691943,0.5554735669668246,0.5089813532701422,0.5281481364454976,0.5734964499526066,0.5625712116587678,0.5488780567772512,0.5517977883412323,0.557680175450237,0.5803206513744076,0.4980899994312796,0.5345971109004739
ms_04_0036,1.0,0.47108969464864864,0.5515739486216217,0.530510841945946,0.5230306934594595,0.49383593275675675,0.5100963844594595,0.5444603313783783,0.5243145871621622,0.4369760357297297,0.47464773567567564,0.5709641893243244,0.5327170635675675,0.538933223945946,0.5191717366216216,0.571825307027027,0.5039435381081081,0.5186735166486487,0.5286356982702702,0.4951748327027027,0.540161726,0.4839005671621622,0.5040312384594595,0.5813764511351351,0.5443486534594595,0.5384499785405406,0.5583206067027027,0.5625571772162162,0.5718485187837837,0.47426541454054055,0.5254074467297297
ms_04_0037,1.0,0.4957516549242424,0.5545355648484849,0.5256629059090909,0.5193054025,0.4551095028787879,0.49228381151515155,0.5654191346969697,0.52972922,0.4335964300757576,0.4777252823484848,0.5625876815909091,0.5608187970454546,0.5560287815909091,0.503795226060606,0.6094448202272726,0.501237745,0.5199315408333334,0.5731903164393939,0.507817734469697,0.5635776176515152,0.478085836969697,0.5113088993939394,0.6014518022727273,0.5570227695454545,0.5625432553787879,0.5848153088636364,0.6117298820454545,0.5804833531060606,0.4651010243181818,0.5511449531060606
ms_04_0038,1.0,0.5214350568874172,0.5722550653311258,0.535813550960265,0.5287405439403974,0.5165387358609272,0.5224815060596026,0.5504649832450331,0.5479912034437086,0.4922564613576159,0.520985616192053,0.564602168807947,0.546249036192053,0.554831936589404,0.5497244826490066,0.5716579167880794,0.5535724089403974,0.5461689059271523,0.5255215122847682,0.4809237043046358,0.5512676607947019,0.5271969226490066,0.5266200404966888,0.5529261444701987,0.5702679714900662,0.5437537343046358,0.531161573576159,0.5426569787417219,0.5657065750662251,0.5333540884768212,0.5437130902980133
ms_04_0039,1.0,0.4883062952688172,0.554939260609319,0.5247307315412186,0.5242732803225806,0.4725311195340502,0.49838781476702504,0.5543824008960574,0.5203551386021505,0.44054254892473116,0.48318885111111104,0.5660411520071684,0.5491370392114695,0.5633517157706093,0.513095486953405,0.5866048088172043,0.5161659295340502,0.520103466344086,0.5491673574551972,0.48799779437275986,0.5542233437634408,0.48361500903225807,0.5241143264516128,0.578062886702509,0.5632101012544802,0.5555555535842294,0.5570117548387097,0.5773227695698925,0.5738499062724015,0.48289614523297486,0.5430480066308243
ms_04_0040,1.0,0.4836286789230769,0.5417189590153846,0.5248880734461538,0.5209766214153847,0.47930612692307695,0.5046954984615385,0.5493012410461539,0.5165069376615384,0.44760944366153843,0.4859622037230769,0.5607691668615384,0.5396251235692308,0.5501607390153846,0.5122820104,0.5714692168,0.5072520148307693,0.5210786735692308,0.5362206563384615,0.48884625827692313,0.5449098591384615,0.4829145508,0.5083853203384615,0.5662276552615385,0.5509986272923076,0.5382072887692307,0.5452327771384615,0.5636575460307692,0.5629598040615384,0.4823485290153846,0.5319636079692308
ms_04_0041,2.0,0.4847018735114504,0.5533079532442747,0.5226549298091603,0.513764810687023,0.5013487713358779,0.511951227480916,0.5226672898091603,0.5222947185877862,0.4623671772519084,0.4965410941221374,0.5587766435877862,0.5141431158778627,0.5301459214503816,0.5360403569465648,0.5542120680152672,0.5318413817557252,0.5288364459160305,0.5120890090839695,0.4722106759160305,0.519389828129771,0.5056667523664122,0.5129553714503816,0.5425320374045802,0.55019284370229,0.5285338922519084,0.5182192583969466,0.526520684389313,0.555274696946565,0.5097158964503816,0.515302870648855
ms_04_0042,2.0,0.48402334687943266,0.5570400035106383,0.5234378264184397,0.5226207325531914,0.48575128769503545,0.4981759178368794,0.5497519138652482,0.5137204270567376,0.4455486924468085,0.4840637032978724,0.5659214837943262,0.5267052921985815,0.5451055943262411,0.523535239680851,0.570194324964539,0.5225749621276596,0.518064975035461,0.530060964964539,0.48326316531914887,0.5353383495035461,0.49126029177304964,0.5180356710638298,0.5721277678368795,0.5526479181205673,0.5375813992198581,0.5448477610992908,0.5508593294326242,0.5679692677659575,0.48133856851063833,0.5193755390070922
ms_04_0043,1.0,0.4863918857079646,0.572878583141593,0.5483478737168141,0.512416222300885,0.4994343671681416,0.5238304758849558,0.5548331011061948,0.5384521354424778,0.4563814154867256,0.4787995669469027,0.56629556039823,0.548006576238938,0.540579584380531,0.5383894779646018,0.6017728092035399,0.5070233157079646,0.5337855032300886,0.559241234380531,0.5041607711061946,0.5563403402654867,0.49725310070796463,0.5111088715929203,0.5988358077876106,0.5468242019911504,0.5473235196460177,0.5910427438495576,0.5833171577876106,0.5778313111946903,0.4819997076106195,0.5311646415929204
ms_04_0044,1.0,0.4906011978532609,0.5618315025543478,0.5375772320923913,0.5137634609239131,0.4793046540217391,0.5129427771467391,0.5407740601358696,0.5389902689402174,0.45222201375000004,0.4839797610869565,0.5538429250815218,0.5454615558423913,0.5293350141576088,0.5277318624456522,0.5847995630978261,0.5054009153532608,0.5411681594293478,0.5561875476086956,0.5044445248641304,0.550481323097826,0.49576595342391305,0.5119124738315217,0.5854167638315217,0.5457078458695652,0.546008029048913,0.5750880712499999,0.5801127238043479,0.5729267417391304,0.47276678027173913,0.5333705748369565
ms_04_0045,2.0,0.49036986948051947,0.5427690181298701,0.5252331459220779,0.5262356792987013,0.47335641633766234,0.49685813405194806,0.547086123922078,0.5155630956623377,0.44880797511688314,0.48742328724675327,0.550344178077922,0.5369794267792208,0.5533249600779221,0.5093998732727273,0.5638519341818182,0.509881122987013,0.5176889351688312,0.5322525957402597,0.49260761597402597,0.5423546724935066,0.4830155918701298,0.5129274680779221,0.5656319497402597,0.5494575958441558,0.5397457886753247,0.538746866,0.5546960117402597,0.5554347332987013,0.48109659981818187,0.5343549896883117
ms_04_0046,1.0,0.4875043636963697,0.5423733105610561,0.5200299666666667,0.5245934903630364,0.4722954172937293,0.4998626505280528,0.5581806249834984,0.5155925160726073,0.44036790844884494,0.4791974358085809,0.5662567842574258,0.5416852102310231,0.5619523323762377,0.505174013531353,0.5792507861716172,0.5024804329042905,0.5140895317821783,0.5474750357755775,0.48970194115511556,0.5474221069966997,0.4766791430363036,0.5174337718151815,0.5704576464356436,0.5548904870627063,0.5446970065346535,0.5604045740594059,0.5645112483168316,0.5670193216831683,0.4790477956435643,0.5360669450165017
ms_04_0047,1.0,0.4813604590793651,0.5559268162222223,0.5201658083809524,0.5288272886666666,0.4786592384761905,0.5051845026031746,0.5515291415873016,0.5056318338095238,0.44075704704761903,0.4832053618730158,0.5706471551428571,0.5323248934920635,0.5526371423809524,0.527700214,0.5809541096825397,0.5182538484126984,0.521504245047619,0.5446769299365078,0.4792492708571428,0.5380796524126984,0.4841210811111111,0.5265255733333334,0.5659795922222223,0.5568209245079365,0.5480695411746032,0.5457854386984127,0.5602097958412698,0.5753571895238095,0.4922606738412698,0.5217076944761905
ms_04_0049,1.0,0.4768582047208122,0.5495914721827411,0.5203811021319797,0.5101950157360406,0.4651373072081218,0.4838930650761421,0.5385641491370559,0.5229549172081218,0.42279812142131984,0.46942129477157357,0.5508841032994923,0.5445056926903553,0.535044246497462,0.5109879953299492,0.5855021730964467,0.4977419004060914,0.5149655507614213,0.5506199673604061,0.4914809739593909,0.54380936,0.47558290375634515,0.5103286476649747,0.5784853595939086,0.5468088368527919,0.5469638347208122,0.5604371331979696,0.5816399089847716,0.5587738202538071,0.4664168060406091,0.5361549899492386
ms_04_0051,1.0,0.4886686338831615,0.5622711853951889,0.5338900536082475,0.521081643814433,0.49300107350515465,0.5107612084879726,0.5583715388659793,0.5289025311683849,0.45243002250859105,0.4852059029209622,0.5682916451546391,0.5463668549828179,0.5516758402749141,0.5240769615463917,0.5851270012027492,0.5135968365635738,0.5260114170103093,0.5420220913402062,0.49402476749140894,0.5541489727147766,0.4905347348797251,0.5134210726116839,0.5854325480756013,0.5499950124398625,0.5436431891752578,0.5624782374226804,0.5623995858419244,0.5797097156357388,0.48506187687285224,0.526687336185567
ms_04_0053,1.0,0.4808348340677966,0.5551744657627119,0.5365615123728813,0.5209211499999999,0.48948857762711867,0.4925918136440678,0.572397157118644,0.5214567113559322,0.43048436059322037,0.461178365,0.5766911838983051,0.5564947283050847,0.5537103091525424,0.5156682988983051,0.5969096283050848,0.4935264913559322,0.5119740274576271,0.5549756422881356,0.5062580650847457,0.555970990762712,0.4684057811016949,0.508898918220339,0.5958618657627118,0.5476190583898305,0.5455159272033898,0.5776923444915254,0.581253299661017,0.5767825038135593,0.475148571440678,0.5302408229661016
ms_04_0054,1.0,0.48622612375,0.5512867926041667,0.5237495393229167,0.5219592742708333,0.46037024098958335,0.4852265208854167,0.5570716263020833,0.5240245266666667,0.42653807213541667,0.4750228538020833,0.5581944295833333,0.5523702360416667,0.5507046609375,0.5018525261458333,0.5952483865104167,0.4997408015625,0.5206133912500001,0.5558824340625,0.5108581651041667,0.5561837024479167,0.47386708078125,0.5113561278645834,0.5968287054166667,0.54941803625,0.5536036609375,0.57332120859375,0.5890976670833333,0.5690200819791666,0.4547447390104167,0.53733134359375
ms_04_0055,1.0,0.48950308994413405,0.5445459712849162,0.5160139774860335,0.5091466741899441,0.4468415736871509,0.4875560297765363,0.558243942849162,0.5070162715642458,0.4290202235195531,0.4747112106145251,0.5630068902234636,0.5508235313966481,0.5528726479888268,0.4985311926256983,0.598341469329609,0.49578927944134077,0.510982590726257,0.5633966263687151,0.4836664730167598,0.5545917159217877,0.4671693992178771,0.5173715775418994,0.5790976669273743,0.5560766397206705,0.5489026330726258,0.5684597245251397,0.5831441277653632,0.5799204016201117,0.4737264594972067,0.5272941453631285
ms_04_0056,1.0,0.48246452391812866,0.5492289432748538,0.5305036279532164,0.5233552232748537,0.48603783491228075,0.5050080594152047,0.5506288803508772,0.5191092520467836,0.44803563105263156,0.47883907099415207,0.5617307017543859,0.5356194692982457,0.5488196870175439,0.5144648570760234,0.5752792223391813,0.5087456860818713,0.5167664122807017,0.5344053904678362,0.48995307040935676,0.5438368074853801,0.4841413129239766,0.5086871307017544,0.5720427425146198,0.54677361625731,0.5341986269005848,0.5489058207017543,0.5601304518128655,0.5751976563157895,0.48753268157894736,0.5227049092397661
ms_04_0057,1.0,0.48864057391719745,0.5657120564012739,0.546072798566879,0.5297338299363057,0.5086535400955414,0.5203261570382166,0.5582600326751592,0.5328435984076433,0.46527212878980895,0.4869848376751592,0.5721198251592357,0.5454844407643312,0.5577253410191083,0.5319049686305732,0.5901292090127389,0.5219897828343949,0.5310547879936306,0.5433863522929936,0.49968347321656054,0.5522576746496816,0.5012972632165605,0.514362437611465,0.5900862152229299,0.5592143281210191,0.539370799299363,0.5610365916560509,0.5645928850955414,0.5704398429617835,0.5002541939490446,0.5394408741401274
ms_04_0058,1.0,0.503626404494382,0.5501974210112359,0.5250699201123595,0.497867976741573,0.45029812786516854,0.5111029268539325,0.5348804950561798,0.5313359686516854,0.46820963426966294,0.4958891484269663,0.5480940269662922,0.5333591384269663,0.5586009058426966,0.5122692623595505,0.5943734368539326,0.5204205715730338,0.5111374780898876,0.5537224266292136,0.4666026204494382,0.536897920224719,0.49194802011235955,0.5142023521348315,0.5460935806741573,0.5746430638202247,0.5598773284269662,0.5532215341573034,0.5739300760674158,0.5653217493258427,0.5223630873033708,0.5445713505617978
ms_04_0061,1.0,0.48196594845425866,0.5493104444794953,0.528702727917981,0.5142440945741326,0.4797630804416404,0.5062608202208202,0.5352338719242903,0.5269976084858045,0.4442104911987382,0.47789990820189276,0.5529113025867508,0.5355956506624605,0.538655779274448,0.5201549014511041,0.5741371852365931,0.5037037802208202,0.5258662964353312,0.5424398494321767,0.49440938318611993,0.5405265363722398,0.4909118406624606,0.5089123556466877,0.5693859924605679,0.5456797450157729,0.5334820296845426,0.5605950282334385,0.5626811506624606,0.5619822698422713,0.47542516996845424,0.5252595541640379
ms_04_0062,1.0,0.4710169077536232,0.5422200225362319,0.5232141240579711,0.5210713746376812,0.48682292094202895,0.4902405945652174,0.5556175760869565,0.514377579057971,0.41926111260869564,0.458126838115942,0.5728099141304348,0.5301047876811594,0.5418525346376811,0.5173369555797102,0.5699230560869565,0.49082625202898555,0.5089701389855072,0.5371622263043478,0.504475419057971,0.5332671256521739,0.4653148930434783,0.4999789289130435,0.5786058678260869,0.5353515728260869,0.5346445361594203,0.5598273561594204,0.5642346148550724,0.5686445613043478,0.4585756563768116,0.5138437688405797
ms_04_0065,1.0,0.4853236965024631,0.5486267290147783,0.5144011540886699,0.5172956743349754,0.4473366041871922,0.48363617467980297,0.5564811766009853,0.5152038118719212,0.4276157889162562,0.4628492019704433,0.5537136791133005,0.5514676136945813,0.5536999745320197,0.5079734565517241,0.5996539416256158,0.4930646636945813,0.5077972954679804,0.5640776007881774,0.48910056906403937,0.5505575701970443,0.4653295932512315,0.5131167505911329,0.5810536483251232,0.5483217012807882,0.5476018204433498,0.569826115270936,0.5840980178817734,0.5666198367487685,0.4709159608374384,0.5359147674384236
ms_04_0066,1.0,0.5094253959813084,0.5795485503271027,0.5365294055140187,0.5104459975700935,0.46934918691588784,0.5097308296261682,0.5541001080373832,0.5535280467289719,0.45468671219626167,0.49458323976635515,0.5550894738317758,0.573622023317757,0.5485153803271028,0.5380000993457944,0.6169790110747663,0.5174060651401869,0.5481535176168224,0.5758122853738318,0.5095755762149533,0.5742217722897196,0.5065275957476635,0.5239814808878505,0.6016045692056075,0.5630097779439253,0.5655589122429907,0.594835423224299,0.6133975624766356,0.5807773936915888,0.4758942888785047,0.5568051541588785
ms_04_0069,1.0,0.49600782403669724,0.5584112336697248,0.5496102968807339,0.5067842213761468,0.5147265471559633,0.5255835034862385,0.5370965897247706,0.5389986148623853,0.4883433035779816,0.49698062412844035,0.5536835988990826,0.5332202578899082,0.5468744265137615,0.5375746144036697,0.5702211299082569,0.5251434995412844,0.5292753035779817,0.5214043156880733,0.4770257486238532,0.5395347602752293,0.5101089283486239,0.5015417524770642,0.5492407775229358,0.5479628580733945,0.5266394799999999,0.5423577218348624,0.5339405141284403,0.5697824204587156,0.5298076717431193,0.5272012825688073
ms_04_0070,2.0,0.4998369404519774,0.5656777318644067,0.5320414510169491,0.5345063783615819,0.49693153593220335,0.5110189853672317,0.5566462903954802,0.5345616776836158,0.45711331949152545,0.4992085054237288,0.574397819661017,0.5492013789265537,0.5647085078531073,0.5351542069491526,0.5853517859887006,0.5292210876271186,0.5370191860451977,0.5392349445762712,0.5034578957062147,0.5552368367231638,0.5045369437853107,0.5224434048022599,0.5839780957627119,0.5654195024858757,0.5406521722033899,0.5516645211299435,0.5665800116384181,0.573478753220339,0.4949815876836158,0.5405632132768361
ms_04_0072,2.0,0.47340701974747473,0.5525124356565656,0.5294681748484849,0.5166893772727272,0.48660986616161617,0.49603763469696965,0.5432194558585859,0.5228860793434343,0.4306145282323232,0.4701369754040404,0.5642501756565657,0.5324230857070708,0.5395037658080808,0.5213415830808081,0.579505365,0.5044750940909091,0.5144187166161616,0.5430558414646465,0.49530560954545455,0.5371162902020201,0.48430658782828284,0.5116503625757576,0.5877846744444445,0.5437160575757576,0.5490573992424242,0.5623791022222222,0.5725790548484849,0.5742489692929293,0.46435119131313135,0.5212518801515151
ms_04_0075,1.0,0.4917377358974359,0.5696124908547009,0.539990914017094,0.5422741531623931,0.4808836558119658,0.49988147,0.5694942394871795,0.5398368038461538,0.4437508325641025,0.4806868128205128,0.5781620647863248,0.5662015170940171,0.5620004099145298,0.5275892017948718,0.6087216967521367,0.505881417948718,0.5348535270940171,0.572868704017094,0.5207608235897436,0.5717851969230769,0.4858573769230769,0.5245023860683761,0.6097072456410256,0.5590722087179487,0.5632516405982906,0.5899420182905983,0.6031128412820512,0.5900164207692308,0.47619155145299147,0.5482256881196581
ms_04_0078,2.0,0.4975726161471862,0.5616807735497835,0.5217138875757577,0.5253075893939394,0.47178048688311686,0.49874030316017315,0.5600607701731601,0.5141469305194805,0.4514022265800866,0.48833992199134196,0.5649647383549783,0.5387884895238095,0.5644459809090908,0.5208887625108225,0.5811080203463204,0.5215734695670996,0.5215199266666667,0.5536971288744589,0.48592043047619043,0.5485806835064935,0.4858477499134199,0.5319404094372294,0.5716309887878788,0.5599204074891775,0.5618777594372294,0.5544415387012986,0.5650215682683982,0.573199386060606,0.48384412675324673,0.5302863513419913
ms_04_0081,2.0,0.49940191796610167,0.5622882780508475,0.5264677900847458,0.5167394172881355,0.49335141949152544,0.5062793826271187,0.5419295513559322,0.5272447486440678,0.4678862744067797,0.49862395084745764,0.5504455672033899,0.5318538054237288,0.5432071989830508,0.5341870297457627,0.5750400159322034,0.5319047018644067,0.5244904947457627,0.5278492800847457,0.4635537580508475,0.5378713229661017,0.4984405663559322,0.5220012863559322,0.5469553106779661,0.5544813005932203,0.5406615214406779,0.5294836222033898,0.5370020809322034,0.5571142513559322,0.5251406146610169,0.526355936101695
ms_04_0082,1.0,0.48115983745762714,0.5340646631355932,0.5217006312711864,0.5123970562711865,0.472786211779661,0.49782044970338984,0.5261300528389831,0.5116324281355932,0.4573875967372882,0.48615425055084743,0.5339702847033898,0.5219432617372881,0.5312078326694915,0.5056285538559322,0.5485227900423728,0.5092713565254238,0.5159173109322034,0.5147008266101695,0.4718834922033898,0.5271469225,0.4844587695762712,0.500784818220339,0.538238454279661,0.5388480657203389,0.5197267258474576,0.5222327413135593,0.5296037692372881,0.5436997517372881,0.49356723559322035,0.5181502212288135
ms_04_0085,1.0,0.517303155480226,0.5762579224293786,0.5499558446327684,0.5269367600564971,0.4960671402259887,0.51081509480226,0.5704897731073446,0.5502143103954802,0.4765454371186441,0.5002571923163842,0.5652562055932203,0.5693566905084746,0.5563774418644067,0.5341504601694915,0.6057507076271187,0.5249591312429378,0.5469650630508475,0.5601974833898304,0.5131625480225989,0.5747769307344632,0.512016713559322,0.520887136158192,0.5989880124293785,0.5593373149717514,0.5556013574011299,0.5747836224858757,0.58808193,0.575324444519774,0.4954381201129943,0.5510470207344633
ms_08_0002,1.0,0.5152141013141026,0.5699993246794872,0.524162465224359,0.5262897463782051,0.4729828111217949,0.5147489069551282,0.5455272190064102,0.541337060673077,0.4687057856089744,0.5155792086217948,0.5534800024679487,0.553123179326923,0.5504443814423077,0.53300654125,0.59166331625,0.5348927843269231,0.5438337757692308,0.5445928915384616,0.4867665421474359,0.5576205859294873,0.5109855747435897,0.5276242364423077,0.5695860783974359,0.5676824063782051,0.5441378166666667,0.5487270499038461,0.5713270857692309,0.5655356854807692,0.5088316219551282,0.5434711134615384
ms_08_0003,1.0,0.5129847358461539,0.569476008,0.5287618763846154,0.5360029088846154,0.479059912,0.5038881113846153,0.5622600228076923,0.5255778616538462,0.45633078615384615,0.513900585923077,0.5706369874230769,0.5487396478846154,0.5780671931153846,0.5246964571538462,0.5862473251538461,0.5507701682307692,0.5319495306153846,0.5607616614615384,0.47891231546153845,0.559831658,0.5059972186153846,0.5484265520384615,0.5832517905769231,0.5770012594230769,0.5862922754230769,0.5499489735384615,0.5765976048461537,0.5831302571923077,0.4892041548846154,0.5451866377692307
ms_08_0005,1.0,0.49391484518672196,0.5627846986307055,0.5192211677593361,0.5247997348962655,0.47303852605809127,0.4889317264315353,0.5556214543568465,0.5210918914107884,0.44214013593360996,0.4852265039834025,0.5622723746887967,0.5450524756846473,0.5513736241493776,0.520089144439834,0.590434332240664,0.5191603121161825,0.5245670755186722,0.5484174340248962,0.48946261618257264,0.55109945813278,0.4844505160165975,0.5275235236514523,0.5810899542323651,0.5546584657261411,0.557799454813278,0.5569108019087137,0.5695625702904564,0.5735458355186722,0.4842450669709544,0.5299120263485477
ms_08_0006,2.0,0.486409693373494,0.5479843830120482,0.5096915126907631,0.5222260049799197,0.4584546615662651,0.5046621291164658,0.5228426846987951,0.526313526746988,0.43613298261044176,0.5038344841767068,0.5411290739357429,0.5365386194779117,0.533050909437751,0.5120611722489959,0.5638692389558232,0.5088443948995984,0.5264351757028113,0.5307893108835341,0.48717587281124497,0.541472144939759,0.48800482875502005,0.5094640140963855,0.554996864497992,0.5520873385943775,0.5409807525301206,0.5411206972289158,0.5603431846586345,0.5449795401606425,0.4803966454216867,0.5312014114056225
ms_08_0007,2.0,0.4847218489090909,0.5562615238787879,0.5134991187878788,0.5149508711515152,0.45139863933333335,0.4840342687878788,0.5367547598787878,0.5228184158787879,0.41303832557575754,0.4774881367272727,0.5598917995757576,0.546694340060606,0.5289306058181819,0.5137512469090909,0.5859763176363636,0.5024132695757576,0.5192654149090908,0.5584287641818182,0.49652297527272726,0.5458852701212121,0.47528170115151513,0.5133909343636364,0.5842921994545455,0.5515796015757576,0.5493618545454545,0.5617732761212121,0.5867997164848485,0.5616922358181818,0.4590285599393939,0.5291683390909091
ms_08_0008,1.0,0.49266088394101876,0.5551305939142092,0.5333409580428955,0.520860520616622,0.5046468315281502,0.5230433035656836,0.5420293467560322,0.5211977698391421,0.47405216584450405,0.5001082159517426,0.5638244748257373,0.5269859471849866,0.5449944512064343,0.5351268285254692,0.5671844255495979,0.5291014215817694,0.5313857965951743,0.5218301781501341,0.4760780073190348,0.5346387533780161,0.5057304262198391,0.5161339712064343,0.5492261854959786,0.5560464549597854,0.527988673538874,0.5341734302680965,0.5395430415549598,0.563678506005362,0.5165112397319035,0.5201046814209116
ms_08_0009,1.0,0.48891783926380367,0.5560363669325153,0.5361672017177914,0.520092195,0.5022082443558282,0.5124169947546012,0.5531572592638037,0.5297616709815951,0.4571359916564417,0.48394838803680984,0.5653159894478528,0.5413309221472392,0.544404366411043,0.5295112975460122,0.5781283343558282,0.5193660704907975,0.5268121842944785,0.5330370341411043,0.4906551133128834,0.546042699018405,0.497780481196319,0.508624141411043,0.5652367646932515,0.553752829202454,0.5346399783742332,0.5526613280368098,0.553542065613497,0.5699333020245398,0.5054967100000001,0.5252758673006135
ms_08_0010,1.0,0.4838197046129032,0.5541502733548387,0.5233712903225807,0.5185389732258064,0.4750832021612903,0.505296483516129,0.551614761967742,0.5174001363225806,0.44550527929032263,0.48591716270967744,0.5644975952903225,0.5428668488064516,0.553220494483871,0.5176326888709677,0.5871259185483871,0.5118552446451613,0.525922353,0.544612196,0.4886837771935484,0.5501052972580645,0.48542609648387103,0.517672720516129,0.5778857487096775,0.5540842978064516,0.546902076516129,0.5581717377096774,0.5665045571935484,0.579795998548387,0.48328447596774193,0.5260003371935483
ms_08_0011,1.0,0.5183514397881356,0.5662647732627119,0.5274696830084745,0.5202093451694916,0.46902353665254237,0.5076632727966102,0.5549453272881355,0.5261907597033898,0.46397650783898303,0.5102319363135593,0.5619404314830508,0.5511392829237288,0.5711262044491525,0.5322388677118643,0.5882090951271186,0.5408369453389831,0.5389461538559321,0.5603997629661017,0.48060440360169493,0.5586700073728813,0.5078825182627118,0.5407250480084745,0.567734145,0.58152142,0.5598820921186441,0.5511437925847458,0.5753564198728813,0.578883812838983,0.5015701011440679,0.5462152041101694
